,policy_id,authorities_contacted_none,policy_liability,customer_gender_female,fraud,incident_severity,total_claim_amount,driver_relationship_child,policy_state_az,police_report_available,driver_relationship_self,authorities_contacted_police,num_witnesses,collision_type_front,vehicle_claim,incident_day,incident_type_breakin,policy_state_nv,policy_state_or,injury_claim,num_vehicles_involved,incident_type_collision,policy_state_ca,num_claims_past_year,incident_hour,collision_type_side,incident_month,policy_annual_premium,months_as_customer,num_insurers_past_5_years,policy_deductable,incident_type_theft,num_injuries,customer_gender_male,authorities_contacted_ambulance,customer_education,driver_relationship_spouse,policy_state_wa,collision_type_rear,incident_dow,policy_state_id,auto_year,driver_relationship_na,customer_age,authorities_contacted_fire,driver_relationship_other,collision_type_na
2456,2485,0,1,0,0,1,12500.0,0,0,1,1,1,1,0,12500.0,6,0,0,0,0.0,3,1,1,0,15,1,2,3000,52,1,750,0,0,1,0,4,0,0,0,2,0,2018,0,35,0,0,0
2457,4380,0,0,0,0,1,25500.0,0,0,1,1,1,1,1,10500.0,14,0,0,0,15000.0,2,1,1,0,1,0,2,2800,220,1,750,0,1,1,0,4,0,0,0,3,0,2014,0,47,0,0,0
2458,1067,0,0,0,0,0,4500.0,0,0,0,0,1,0,0,4500.0,25,1,0,0,0.0,1,0,1,0,13,0,7,3000,110,1,750,0,0,1,0,1,0,0,0,3,0,2014,1,30,0,0,1
2459,1166,0,1,0,0,2,45500.0,0,0,1,1,1,2,0,20500.0,14,0,0,0,25000.0,3,1,1,0,18,1,3,3000,67,1,750,0,1,1,0,3,0,0,0,3,0,2016,0,41,0,0,0
2460,1595,0,0,0,0,1,30000.0,0,0,1,1,1,0,1,22500.0,4,0,0,0,7500.0,2,1,1,0,19,0,3,2500,267,1,750,0,1,1,0,3,0,0,0,0,0,2019,0,72,0,0,0
2461,237,0,2,1,0,0,13500.0,0,0,0,0,1,0,0,13500.0,24,1,0,0,0.0,1,0,1,0,17,0,10,3000,104,1,750,0,0,0,0,3,0,0,0,3,0,2018,1,53,0,0,1
2462,293,0,2,0,0,2,42000.0,0,0,1,1,1,1,0,28000.0,6,0,0,0,14000.0,4,1,1,0,12,0,10,2650,128,1,1050,0,2,1,0,3,0,0,1,6,0,2014,0,41,0,0,0
2463,368,0,2,0,0,2,48500.0,0,0,1,1,1,1,1,40000.0,7,0,0,0,8500.0,3,1,1,0,15,0,10,3000,56,2,750,0,4,1,0,1,0,0,0,0,0,2019,0,39,0,0,0
2464,2149,0,1,0,0,1,47000.0,0,1,1,1,1,0,0,22000.0,18,0,0,0,25000.0,3,1,0,0,4,1,3,3000,144,1,750,0,1,1,0,4,0,0,0,0,0,2019,0,39,0,0,0
2465,534,0,2,1,0,1,24500.0,0,0,1,1,1,0,1,24500.0,29,0,0,0,0.0,2,1,0,0,13,0,11,3000,27,2,750,0,0,0,0,4,0,1,0,4,0,2020,0,28,0,0,0
2466,2323,0,3,1,0,1,15500.0,0,0,0,0,1,1,1,15500.0,10,0,0,0,0.0,2,1,1,0,17,0,11,3000,473,1,750,0,0,0,0,1,0,0,0,6,0,2018,0,62,0,1,0
2467,757,0,1,1,0,0,4000.0,0,0,1,0,1,0,1,4000.0,20,0,0,0,0.0,2,1,1,0,9,0,12,3000,40,1,750,0,0,0,0,3,1,0,0,4,0,2014,0,37,0,0,0
2468,4396,0,1,1,0,2,77500.0,0,0,1,1,1,2,0,27500.0,19,0,0,0,50000.0,3,1,1,0,19,1,7,3000,122,1,750,0,4,0,0,3,0,0,0,4,0,2016,0,55,0,0,0
2469,2819,0,2,0,0,2,52000.0,0,0,1,1,1,0,1,39000.0,14,0,0,0,13000.0,3,1,0,0,19,0,5,2900,117,1,750,0,4,1,0,3,0,0,0,1,1,2020,0,48,0,0,0
2470,2929,1,0,0,0,0,23500.0,0,0,0,1,0,1,0,23500.0,7,0,0,0,0.0,2,1,1,0,5,0,4,3000,126,1,750,0,0,1,0,1,0,0,1,6,0,2018,0,47,0,0,0
2471,3015,0,3,0,0,1,14000.0,0,0,0,0,1,0,0,14000.0,23,0,0,0,0.0,2,1,1,0,17,1,9,3000,203,1,750,0,0,1,0,1,1,0,0,0,0,2017,0,73,0,0,0
2472,1386,0,2,0,0,1,12000.0,0,0,1,1,1,2,1,12000.0,8,0,0,0,0.0,3,1,1,0,7,0,8,2900,110,1,750,0,0,1,0,1,0,0,0,3,0,2012,0,65,0,0,0
2473,1570,0,0,0,0,0,11000.0,0,0,0,0,1,0,0,11000.0,31,1,0,0,0.0,1,0,1,0,17,0,10,3000,9,1,750,0,0,1,0,1,0,0,0,3,0,2020,1,27,0,0,1
2474,3393,0,1,0,0,0,13000.0,0,1,1,1,1,3,1,13000.0,23,0,0,0,0.0,3,1,0,0,16,0,6,3000,202,1,750,0,0,1,0,2,0,0,0,6,0,2017,0,45,0,0,0
2475,3739,1,2,0,0,0,13000.0,0,0,0,1,0,0,1,13000.0,14,0,0,0,0.0,1,1,1,0,18,0,1,2850,73,1,750,0,0,1,0,2,0,0,0,0,0,2020,0,31,0,0,0
2476,2105,0,3,1,0,1,14000.0,0,1,0,0,1,0,0,14000.0,4,0,0,0,0.0,1,0,0,0,23,0,7,3000,60,1,750,1,0,0,0,3,0,0,0,3,0,2014,1,62,0,0,1
2477,858,0,2,0,0,1,18500.0,0,0,1,1,1,1,0,18500.0,22,0,0,1,0.0,3,1,0,0,12,0,5,3000,133,1,750,0,0,1,0,3,0,0,1,2,0,2013,0,58,0,0,0
2478,2492,0,1,1,0,0,21000.0,0,0,0,0,1,0,0,21000.0,17,1,0,0,0.0,1,0,1,0,14,0,10,3000,77,1,750,0,0,0,0,4,0,0,0,3,0,2019,1,40,0,0,1
2479,881,0,0,1,0,0,13500.0,0,0,1,0,1,1,1,13500.0,8,0,0,0,0.0,3,1,1,0,7,0,4,3000,173,1,750,0,0,0,0,4,1,0,0,0,0,2020,0,52,0,0,0
2480,2630,1,1,1,0,0,6500.0,0,0,0,1,0,0,1,4500.0,27,0,0,0,2000.0,2,1,1,0,21,0,12,3000,23,2,750,0,1,0,0,2,0,0,0,4,0,2014,0,22,0,0,0
2481,2946,0,0,0,0,1,26000.0,0,0,1,1,1,3,0,26000.0,1,0,0,0,0.0,3,1,1,0,16,0,7,2700,70,1,750,0,0,1,0,1,0,0,1,0,0,2019,0,47,0,0,0
2482,2950,0,1,1,0,2,36000.0,0,0,1,1,1,3,1,33000.0,4,0,0,0,3000.0,3,1,1,0,20,0,10,3000,153,1,750,0,1,0,0,3,0,0,0,4,0,2015,0,47,0,0,0
2483,3039,0,2,0,0,1,20000.0,0,0,1,0,1,2,1,20000.0,1,0,0,0,0.0,2,1,0,0,17,0,8,3000,129,1,750,0,0,1,0,1,0,1,0,3,0,2016,0,50,0,1,0
2484,3041,0,1,0,0,1,36500.0,0,1,1,1,1,2,0,11500.0,10,0,0,0,25000.0,2,1,0,0,12,1,6,2800,61,1,750,0,1,1,0,4,0,0,0,0,0,2009,0,31,0,0,0
2485,4901,0,1,1,0,0,12500.0,0,0,0,0,1,0,0,12500.0,13,1,0,0,0.0,1,0,1,0,2,0,12,2800,49,1,750,0,0,0,0,2,0,0,0,4,0,2019,1,27,0,0,1
2486,4935,1,0,0,0,0,1000.0,0,1,0,1,0,0,0,1000.0,5,0,0,0,0.0,2,1,0,0,16,1,2,3000,110,1,750,0,0,1,0,2,0,0,0,1,0,2019,0,48,0,0,0
2487,4970,1,0,1,0,0,11000.0,0,0,0,0,0,1,1,11000.0,10,0,0,0,0.0,2,1,1,1,13,0,8,3000,227,1,750,0,0,0,0,3,0,0,0,5,0,2016,0,69,0,1,0
2488,1682,1,0,0,0,0,6500.0,0,0,0,0,0,0,0,6500.0,10,1,0,0,0.0,1,0,1,0,20,0,4,2800,5,1,750,0,0,1,0,1,0,0,0,2,0,2020,1,52,0,0,1
2489,1734,1,3,0,0,0,8000.0,0,0,0,1,0,1,1,8000.0,20,0,0,0,0.0,2,1,1,0,7,0,11,2700,208,1,750,0,0,1,0,1,0,0,0,2,0,2020,0,43,0,0,0
2490,95,0,0,1,0,1,11500.0,0,0,1,1,1,0,1,11500.0,29,0,0,0,0.0,2,1,1,0,13,0,9,3000,126,1,750,0,0,0,0,4,0,0,0,6,0,2016,0,43,0,0,0
2491,1933,1,1,0,1,0,11000.0,0,0,0,1,0,0,1,11000.0,22,0,0,0,0.0,2,1,1,1,17,0,5,3000,118,1,750,0,0,1,0,2,0,0,0,2,0,2020,0,51,0,0,0
2492,2038,1,1,1,0,0,8000.0,0,0,0,1,0,0,0,8000.0,26,0,0,0,0.0,1,1,1,1,6,0,7,3000,57,1,750,0,0,0,0,3,0,0,1,4,0,2007,0,25,0,0,0
2493,2069,0,2,0,0,0,8500.0,0,0,0,1,1,2,0,8500.0,1,0,0,0,0.0,2,1,1,0,16,0,4,3000,203,1,750,0,0,1,0,3,0,0,1,0,0,2018,0,43,0,0,0
2494,3804,0,2,0,0,0,11000.0,0,0,1,1,1,1,0,11000.0,18,0,0,0,0.0,2,1,0,0,9,0,11,3000,14,2,750,0,0,1,0,1,0,1,1,0,0,2015,0,32,0,0,0
2495,826,1,0,0,0,0,23500.0,0,0,0,1,0,1,0,23500.0,6,0,0,0,0.0,2,1,1,0,7,1,12,3000,25,4,750,0,0,1,0,4,0,0,0,4,0,2020,0,73,0,0,0
2496,4308,0,2,0,0,2,32500.0,0,0,1,1,1,0,1,23500.0,30,0,0,0,9000.0,3,1,1,0,16,0,10,3000,188,1,750,0,1,1,0,4,0,0,0,2,0,2009,0,56,0,0,0
2497,955,0,3,1,0,0,6500.0,0,0,0,0,1,0,0,6500.0,8,1,0,0,0.0,1,0,0,0,6,0,7,3000,68,1,750,0,0,0,0,4,0,1,0,0,0,2019,1,48,0,0,1
2498,4462,0,0,0,0,2,60000.0,0,0,1,1,1,1,0,30000.0,12,0,0,0,30000.0,3,1,1,1,6,0,4,3000,75,1,750,0,3,1,0,4,0,0,1,4,0,2014,0,35,0,0,0
2499,4463,1,1,0,0,0,17500.0,0,0,0,1,0,0,1,17500.0,2,0,0,0,0.0,2,1,1,0,10,0,1,3000,45,3,750,0,0,1,0,3,0,0,0,2,0,2018,0,28,0,0,0
2500,4489,0,1,0,0,1,6500.0,0,1,1,1,1,2,0,6500.0,13,0,0,0,0.0,3,1,0,0,12,0,1,3000,21,4,750,0,0,1,0,3,0,0,1,6,0,2014,0,20,0,0,0
2501,2977,1,2,0,0,0,3000.0,0,0,0,1,0,0,1,3000.0,18,0,0,0,0.0,1,1,1,0,14,0,9,3000,60,1,750,0,0,1,0,2,0,0,0,2,0,2014,0,40,0,0,0
2502,1418,1,1,0,0,0,11000.0,0,0,0,0,0,0,0,11000.0,4,0,0,0,0.0,2,1,1,0,9,0,1,3000,171,1,750,0,0,1,0,3,1,0,1,4,0,2013,0,61,0,0,0
2503,1735,1,0,0,0,0,8000.0,0,0,0,1,0,0,1,8000.0,2,0,0,0,0.0,1,1,1,0,7,0,7,3000,9,2,750,0,0,1,0,3,0,0,0,1,0,2016,0,30,0,0,0
2504,3976,0,2,0,0,2,42000.0,0,0,0,1,0,3,0,42000.0,19,0,0,0,0.0,2,1,1,0,9,0,6,3000,5,4,750,0,0,1,0,3,0,0,1,2,0,2020,0,23,1,0,0
2505,1042,0,1,0,0,1,16500.0,0,0,0,0,1,0,0,16500.0,8,0,0,0,0.0,1,0,1,0,13,0,9,2650,112,1,750,1,0,1,0,3,0,0,0,6,0,2017,1,40,0,0,1
2506,2821,0,0,0,0,2,14000.0,0,0,0,1,0,0,1,14000.0,3,0,0,0,0.0,1,1,1,0,14,0,6,2600,191,1,750,0,0,1,1,4,0,0,0,0,0,2008,0,66,0,0,0
2507,4722,0,0,0,0,0,11000.0,0,0,0,0,1,0,0,11000.0,26,1,0,0,0.0,1,0,1,0,1,0,1,3000,6,4,750,0,0,1,0,1,0,0,0,5,0,2020,1,32,0,0,1
2508,2983,0,2,1,0,2,41000.0,0,0,1,1,1,1,1,29000.0,24,0,0,0,12000.0,4,1,1,0,19,0,1,3000,73,1,750,0,2,0,0,3,0,0,0,3,0,2013,0,34,0,0,0
2509,4758,0,2,1,0,2,30000.0,0,0,1,1,1,0,0,30000.0,14,0,0,0,0.0,3,1,1,0,6,0,6,3000,54,2,750,0,0,0,0,2,0,0,1,4,0,2015,0,52,0,0,0
2510,3759,0,1,0,0,1,12000.0,0,0,0,0,1,0,0,12000.0,30,0,0,0,0.0,2,1,1,0,11,1,7,3000,119,1,750,0,0,1,0,1,0,0,0,1,0,2016,0,58,0,1,0
2511,3797,0,0,0,0,1,11500.0,0,0,0,1,1,1,0,11500.0,22,0,0,0,0.0,2,1,1,0,14,1,2,3000,268,1,750,0,0,1,0,4,0,0,0,4,0,2012,0,65,0,0,0
2512,436,0,3,0,0,1,27000.0,0,0,1,0,1,0,0,20000.0,6,0,0,0,7000.0,2,1,1,0,8,1,4,3000,42,3,750,0,1,1,0,2,1,0,0,5,0,2019,0,27,0,0,0
2513,548,0,1,0,0,1,20500.0,0,0,1,1,1,0,0,20500.0,26,0,0,1,0.0,2,1,0,0,9,1,9,2800,10,5,750,0,0,1,0,0,0,0,0,3,0,2018,0,18,0,0,0
2514,3999,0,0,1,0,0,10500.0,0,0,0,0,1,0,0,10500.0,1,1,0,0,0.0,1,0,1,0,10,0,2,3000,271,1,750,0,0,0,0,4,0,0,0,4,0,2015,1,43,0,0,1
2515,2515,0,1,1,0,1,18000.0,0,0,0,1,0,3,1,18000.0,11,0,0,0,0.0,2,1,1,2,11,0,10,3000,72,1,750,0,0,0,1,3,0,0,0,4,0,2016,0,35,0,0,0
2516,2640,0,3,0,0,2,44500.0,0,0,1,1,1,0,1,30500.0,1,0,1,0,14000.0,3,1,0,1,13,0,7,3000,10,1,750,0,1,1,0,3,0,0,0,0,0,2018,0,70,0,0,0
2517,2746,0,1,1,0,2,82500.0,0,0,1,0,1,3,0,32500.0,13,0,0,1,50000.0,4,1,0,0,7,0,9,3000,50,2,750,0,2,0,0,1,0,0,1,4,0,2014,0,58,0,1,0
2518,4501,0,1,0,0,1,37000.0,0,0,0,1,0,1,0,12000.0,2,0,0,0,25000.0,2,1,1,0,8,0,1,3000,39,3,750,0,1,1,1,3,0,0,1,2,0,2013,0,50,0,0,0
2519,4826,0,2,0,0,2,17500.0,0,0,1,1,1,1,1,17500.0,13,0,1,0,0.0,2,1,0,0,1,0,9,3000,44,2,750,0,0,1,0,1,0,0,0,4,0,2008,0,33,0,0,0
2520,4845,0,1,0,0,1,22500.0,0,0,1,1,1,0,1,16500.0,18,0,0,0,6000.0,2,1,1,0,14,0,11,3000,58,2,750,0,1,1,0,4,0,0,0,0,0,2016,0,50,0,0,0
2521,1530,1,0,0,0,0,8500.0,0,0,0,1,0,2,1,8500.0,1,0,0,0,0.0,2,1,1,0,12,0,1,3000,99,1,750,0,0,1,0,3,0,0,0,1,0,2014,0,44,0,0,0
2522,1621,0,1,1,0,1,63500.0,0,0,0,1,1,1,0,13500.0,2,0,0,0,50000.0,2,1,0,0,18,1,6,3000,121,1,750,0,2,0,0,2,0,0,0,6,1,2015,0,42,0,0,0
2523,1854,0,0,0,0,1,27500.0,0,0,1,1,1,1,0,22500.0,5,0,0,0,5000.0,2,1,1,1,13,0,2,3000,5,1,750,0,1,1,0,3,0,0,1,1,0,2020,0,38,0,0,0
2524,211,0,1,0,0,1,17000.0,0,0,0,0,1,0,0,16000.0,12,0,1,0,1000.0,1,0,0,0,14,0,10,3000,172,1,750,1,1,1,0,1,0,0,0,5,0,2015,1,54,0,0,1
2525,3670,0,2,0,0,1,14500.0,0,0,0,0,1,0,1,14500.0,12,0,0,0,0.0,2,1,1,0,8,0,5,3000,58,1,750,0,0,1,0,3,1,0,0,6,0,2014,0,36,0,0,0
2526,410,0,2,0,0,1,19000.0,0,0,1,1,1,0,0,19000.0,15,0,1,0,0.0,2,1,0,0,13,0,1,2500,158,1,750,0,0,1,0,3,0,0,1,1,0,2019,0,71,0,0,0
2527,2289,1,2,1,0,0,11000.0,0,0,0,1,0,0,0,11000.0,12,0,1,0,0.0,2,1,0,0,20,1,7,2600,95,1,750,0,0,0,0,2,0,0,0,4,0,2017,0,39,0,0,0
2528,4082,0,2,0,0,1,15500.0,0,0,1,1,1,2,0,15500.0,2,0,0,0,0.0,2,1,1,0,14,0,1,2600,213,1,750,0,0,1,0,2,0,0,1,2,0,2010,0,57,0,0,0
2529,705,1,0,0,0,0,7000.0,0,0,0,1,0,0,0,7000.0,8,0,0,0,0.0,1,1,1,0,6,0,3,3000,27,1,750,0,0,1,0,3,0,0,1,4,0,2016,0,73,0,0,0
2530,4198,0,1,0,0,2,43500.0,1,0,1,0,1,2,1,43500.0,1,0,0,0,0.0,3,1,1,0,5,0,4,3000,104,1,750,0,0,1,0,3,0,0,0,0,0,2020,0,69,0,0,0
2531,2664,0,0,0,0,1,15500.0,0,0,0,1,1,1,1,15500.0,13,0,0,0,0.0,2,1,1,0,5,0,4,2400,217,1,900,0,0,1,0,3,0,0,0,5,0,2011,0,54,0,0,0
2532,256,0,1,1,0,2,37500.0,1,0,1,0,1,3,0,17500.0,18,0,0,0,20000.0,3,1,1,0,21,1,2,3000,105,1,750,0,1,0,0,3,0,0,0,0,0,2011,0,50,0,0,0
2533,2775,1,2,1,0,0,13500.0,0,0,0,0,0,0,1,13500.0,25,0,0,0,0.0,2,1,1,0,14,0,2,2900,220,1,750,0,0,0,0,3,0,0,0,0,0,2017,0,65,0,1,0
2534,2959,0,3,0,0,2,55500.0,0,1,0,1,0,3,0,35500.0,17,0,0,0,20000.0,2,1,0,0,8,1,2,3000,207,1,750,0,2,1,1,4,0,0,0,6,0,2019,0,64,0,0,0
2535,2994,0,2,0,0,1,8500.0,0,0,1,1,1,1,1,3500.0,23,0,0,0,5000.0,3,1,1,0,6,0,10,3000,251,1,750,0,3,1,0,0,0,0,0,2,0,2011,0,70,0,0,0
2536,4759,0,3,0,0,1,16500.0,0,1,1,1,1,1,0,16500.0,8,0,0,0,0.0,2,1,0,0,7,0,1,2700,118,1,750,0,0,1,0,4,0,0,1,1,0,2014,0,48,0,0,0
2537,4987,0,1,0,1,0,13000.0,0,0,0,1,1,1,1,13000.0,22,0,0,0,0.0,2,1,1,1,14,0,8,3000,43,2,750,0,0,1,0,1,0,0,0,3,0,2020,0,50,0,0,0
2538,1648,0,2,0,0,2,38000.0,0,0,1,1,1,0,1,30000.0,5,0,0,0,8000.0,3,1,1,0,15,0,7,3000,198,1,750,0,1,1,0,1,0,0,0,4,0,2011,0,36,0,0,0
2539,3326,0,2,0,0,2,42500.0,0,0,1,1,1,2,0,42500.0,9,0,0,0,0.0,3,1,1,0,13,1,1,2600,59,2,750,0,0,1,0,3,0,0,0,2,0,2019,0,64,0,0,0
2540,3414,0,3,1,0,2,83000.0,0,0,1,1,1,2,1,35000.0,9,0,0,0,48000.0,2,1,1,0,19,0,4,2850,93,1,750,0,2,0,0,0,0,0,0,1,0,2015,0,30,0,0,0
2541,3677,0,1,0,0,2,54500.0,0,0,0,0,0,0,1,36500.0,16,0,0,0,18000.0,2,1,1,0,8,0,12,3000,157,1,750,0,1,1,0,4,0,0,0,0,0,2014,0,54,1,1,0
2542,1980,0,2,1,0,1,4000.0,0,0,1,1,1,1,0,4000.0,5,0,1,0,0.0,3,1,0,0,12,0,2,2950,99,1,750,0,0,0,0,2,0,0,1,1,0,2004,0,44,0,0,0
2543,2295,1,1,1,0,0,11500.0,0,0,0,1,0,2,1,11500.0,14,0,0,1,0.0,2,1,0,0,8,0,10,2800,150,1,750,0,0,0,0,4,0,0,0,0,0,2018,0,50,0,0,0
2544,674,0,2,0,0,2,65500.0,0,0,0,1,1,2,1,35500.0,25,0,0,0,30000.0,2,1,1,0,16,0,12,3000,91,1,750,0,1,1,0,1,0,0,0,2,0,2017,0,49,0,0,0
2545,2345,1,0,1,0,0,15000.0,0,0,0,0,0,0,1,15000.0,16,0,0,0,0.0,2,1,1,0,16,0,5,2500,264,1,1100,0,0,0,0,4,1,0,0,3,0,2017,0,55,0,0,0
2546,4188,1,0,0,0,0,1500.0,0,0,0,1,0,1,1,1500.0,25,0,0,0,0.0,2,1,1,0,19,0,5,3000,72,1,750,0,0,1,0,1,0,0,0,5,0,2017,0,35,0,0,0
2547,1105,0,3,0,0,1,68500.0,0,0,0,0,1,0,0,20000.0,16,0,0,0,48500.0,2,1,0,0,12,1,4,3000,88,1,750,0,2,1,0,3,0,1,0,1,0,2016,0,41,0,1,0
2548,1127,0,2,1,0,0,10000.0,0,0,0,0,1,0,0,10000.0,25,1,0,0,0.0,1,0,1,0,10,0,1,3000,62,1,750,0,0,0,0,3,0,0,0,4,0,2016,1,45,0,0,1
2549,2933,0,1,1,0,1,12500.0,0,0,1,0,1,1,0,12500.0,30,0,0,0,0.0,3,1,1,0,23,1,11,3000,3,1,750,0,0,0,0,3,0,0,0,5,0,2014,0,21,0,1,0
2550,1388,1,2,0,0,0,15500.0,0,0,0,1,0,1,1,13500.0,27,0,0,0,2000.0,2,1,0,0,15,0,8,2650,59,1,750,0,1,1,0,1,0,1,0,1,0,2019,0,36,0,0,0
2551,420,0,1,0,0,1,9500.0,0,0,1,1,1,1,0,9500.0,31,0,0,0,0.0,2,1,0,0,16,0,5,3000,42,3,750,0,0,1,0,2,0,1,1,4,0,2013,0,22,0,0,0
2552,3819,0,0,0,0,0,14500.0,0,0,0,0,1,0,0,14500.0,25,1,0,0,0.0,1,0,1,0,6,0,1,2550,113,1,750,0,0,1,0,1,0,0,0,4,0,2018,1,58,0,0,1
2553,867,0,2,0,0,0,5000.0,0,0,1,1,1,1,0,5000.0,18,0,0,0,0.0,3,1,1,1,15,0,11,3000,86,1,750,0,0,1,0,4,0,0,1,0,0,2013,0,48,0,0,0
2554,4280,0,1,0,0,0,6000.0,0,0,1,1,1,1,0,6000.0,8,0,0,0,0.0,3,1,1,0,15,1,8,2450,202,1,750,0,0,1,0,3,0,0,0,3,0,2010,0,54,0,0,0
2555,2614,1,0,1,0,0,6000.0,0,0,0,1,0,2,0,6000.0,26,0,0,0,0.0,2,1,1,0,12,1,8,2750,68,1,750,0,0,0,0,3,0,0,0,0,0,2015,0,37,0,0,0
2556,2621,0,1,1,0,1,31500.0,0,0,1,1,1,3,0,15500.0,26,0,0,0,16000.0,3,1,1,0,18,0,12,3000,4,1,750,0,3,0,0,1,0,0,1,3,0,2015,0,19,0,0,0
2557,50,0,2,0,0,0,13500.0,0,0,0,0,1,0,0,13500.0,30,1,0,0,0.0,1,0,1,0,12,0,10,2750,197,1,750,0,0,1,0,3,0,0,0,2,0,2015,1,64,0,0,1
2558,3403,0,2,1,0,0,8500.0,0,0,0,0,1,1,0,8500.0,16,1,0,0,0.0,1,0,0,0,13,0,7,3000,147,1,750,0,0,0,0,1,0,1,0,1,0,2012,1,57,0,0,1
2559,3474,0,0,1,0,2,28500.0,0,0,1,1,1,2,1,25500.0,13,0,0,0,3000.0,3,1,1,0,4,0,3,3000,45,2,750,0,1,0,0,3,0,0,0,2,0,2015,0,48,0,0,0
2560,2052,1,1,1,0,0,5500.0,0,1,0,1,0,0,1,5500.0,20,0,0,0,0.0,2,1,0,0,6,0,8,2900,138,1,750,0,0,0,0,1,0,0,0,1,0,2011,0,60,0,0,0
2561,3812,0,0,0,0,2,51000.0,0,0,1,1,1,2,0,21000.0,17,0,0,0,30000.0,3,1,1,0,8,0,8,3000,109,1,750,0,3,1,0,2,0,0,1,5,0,2011,0,28,0,0,0
2562,4071,0,3,1,0,1,11000.0,0,0,0,0,1,0,0,11000.0,4,1,0,0,0.0,1,0,0,1,6,0,8,3000,32,1,750,0,0,0,0,3,0,1,0,6,0,2011,1,42,0,0,1
2563,713,0,0,1,0,2,39500.0,0,0,0,1,0,1,1,31500.0,22,0,0,0,8000.0,2,1,1,0,2,0,8,3000,133,1,750,0,1,0,0,4,0,0,0,3,0,2014,0,49,1,0,0
2564,2522,1,2,0,0,0,11500.0,0,0,0,1,0,0,0,11500.0,21,0,0,0,0.0,1,1,1,0,13,1,12,3000,172,1,750,0,0,1,0,3,0,0,0,5,0,2014,0,68,0,0,0
2565,930,0,1,1,0,1,17000.0,0,0,0,0,1,0,0,17000.0,2,0,0,0,0.0,1,0,1,0,7,0,9,3000,84,1,750,1,0,0,0,1,0,0,0,0,0,2014,1,39,0,0,1
2566,4647,0,2,0,0,1,46500.0,0,0,1,1,1,0,0,24000.0,4,0,0,0,22500.0,2,1,1,0,14,0,3,3000,228,1,750,0,3,1,0,1,0,0,1,0,0,2017,0,52,0,0,0
2567,2948,0,0,0,0,0,23000.0,0,0,1,0,1,0,1,8000.0,22,0,0,0,15000.0,3,1,1,0,20,0,5,3000,156,1,750,0,1,1,0,1,1,0,0,2,0,2017,0,48,0,0,0
2568,1437,0,3,0,0,2,29500.0,0,0,1,1,1,0,0,24000.0,21,0,0,0,5500.0,3,1,1,0,8,0,4,3000,64,1,750,0,1,1,0,3,0,0,1,6,0,2010,0,50,0,0,0
2569,15,1,2,0,0,0,21000.0,0,0,0,1,0,0,1,6500.0,11,0,0,0,14500.0,2,1,0,0,15,0,6,3000,28,3,750,0,1,1,0,1,0,0,0,1,1,2015,0,50,0,0,0
2570,3397,1,2,0,0,0,2000.0,0,0,0,1,0,0,1,2000.0,30,0,0,0,0.0,2,1,0,0,6,0,5,3000,19,1,750,0,0,1,0,1,0,0,0,3,1,2005,0,43,0,0,0
2571,166,0,0,0,0,1,16500.0,0,0,1,1,1,0,1,16500.0,4,0,0,0,0.0,2,1,1,0,19,0,8,2800,77,1,750,0,0,1,0,3,0,0,0,6,0,2016,0,35,0,0,0
2572,3657,1,0,0,0,0,12000.0,0,0,0,1,0,0,0,12000.0,3,0,0,0,0.0,2,1,1,0,7,0,3,3000,180,1,750,0,0,1,0,2,0,0,1,6,0,2019,0,64,0,0,0
2573,2702,0,0,0,0,1,13500.0,0,1,1,1,1,1,1,13500.0,9,0,0,0,0.0,2,1,0,0,3,0,11,3000,121,1,750,0,0,1,0,3,0,0,0,5,0,2016,0,36,0,0,0
2574,2707,0,0,0,0,1,15500.0,0,0,1,1,1,1,0,15500.0,25,0,0,0,0.0,3,1,1,0,12,1,6,2450,121,1,750,0,0,1,0,1,0,0,0,1,0,2013,0,56,0,0,0
2575,3351,0,1,0,0,0,5000.0,0,0,1,0,1,1,1,5000.0,4,0,0,0,0.0,3,1,1,1,16,0,4,3000,187,1,750,0,0,1,0,2,1,0,0,3,0,2010,0,69,0,0,0
2576,3426,0,2,1,0,1,19500.0,0,0,1,1,1,2,0,19500.0,24,0,0,0,0.0,3,1,1,0,6,0,4,3000,19,2,750,0,0,0,0,3,0,0,1,2,0,2018,0,30,0,0,0
2577,1810,0,0,0,0,2,71000.0,0,0,1,0,1,1,1,42000.0,18,0,0,0,29000.0,2,1,1,0,4,0,9,3000,94,1,750,0,2,1,0,1,0,0,0,2,0,2020,0,39,0,1,0
2578,3543,0,2,0,0,2,49500.0,0,0,1,1,1,4,0,36500.0,13,0,0,1,13000.0,4,1,0,0,16,1,2,3000,15,1,750,0,4,1,0,3,0,0,0,2,0,2018,0,25,0,0,0
2579,3557,1,3,0,0,0,11000.0,0,0,0,0,0,0,0,11000.0,12,0,0,0,0.0,2,1,0,0,17,1,5,3000,45,1,750,0,0,1,0,1,1,1,0,6,0,2017,0,43,0,0,0
2580,2106,0,1,1,0,1,19500.0,0,0,1,1,1,0,1,13500.0,17,0,0,1,6000.0,2,1,0,0,9,0,11,3000,129,1,750,0,1,0,0,4,0,0,0,6,0,2016,0,29,0,0,0
2581,3860,0,1,1,0,2,47000.0,0,0,1,1,1,2,1,28500.0,23,0,0,0,18500.0,3,1,1,0,12,0,9,3000,119,1,750,0,1,0,0,3,0,0,0,0,0,2013,0,61,0,0,0
