fraud,customer_gender_male,customer_education,incident_type_collision,num_injuries,policy_liability,customer_gender_female,incident_severity,authorities_contacted_fire,collision_type_front,incident_type_theft,authorities_contacted_none,collision_type_rear,policy_state_or,policy_annual_premium,policy_state_az,incident_type_breakin,collision_type_na,driver_relationship_na,num_witnesses,months_as_customer,policy_state_nv,policy_state_id,incident_hour,incident_month,authorities_contacted_ambulance,driver_relationship_spouse,incident_day,policy_state_ca,driver_relationship_child,total_claim_amount,vehicle_claim,injury_claim,num_claims_past_year,customer_age,auto_year,police_report_available,incident_dow,num_vehicles_involved,num_insurers_past_5_years,collision_type_side,driver_relationship_self,policy_state_wa,policy_deductable,driver_relationship_other,authorities_contacted_police
0,1,4,1,3,1,0,2,0,0,0,0,0,0,3000,0,0,0,0,2,73,0,0,8,10,0,1,21,1,0,133735.0,38035.0,95700.0,0,38,2017,1,0,3,1,1,0,0,750,0,1
0,0,4,1,0,1,1,1,0,0,0,0,1,1,3000,0,0,0,0,2,36,0,0,6,8,0,0,28,0,0,13600.0,1000.0,12600.0,0,43,2003,1,2,4,1,0,1,0,750,0,1
0,0,3,1,0,2,1,0,0,1,0,1,0,0,3000,0,0,0,0,2,124,0,0,9,3,0,0,1,1,0,18904.0,8004.0,10900.0,0,36,2014,0,4,2,1,0,1,0,750,0,0
0,0,3,1,3,1,1,1,0,0,0,0,1,0,3000,0,0,0,0,3,109,0,1,4,1,0,0,14,0,0,35781.0,22481.0,13300.0,0,58,2017,1,0,3,1,0,1,0,750,0,1
0,0,3,1,0,0,1,2,0,1,0,0,0,0,3000,0,0,0,0,2,87,0,0,12,9,0,1,18,1,0,32738.0,27438.0,5300.0,0,51,2016,1,2,3,1,0,0,0,750,0,1
0,0,3,1,0,0,1,0,0,0,0,0,1,0,3000,0,0,0,0,0,45,0,0,15,7,0,0,16,1,0,10230.0,7330.0,2900.0,0,38,2018,0,1,2,3,0,1,0,750,0,1
0,0,2,0,0,0,1,0,0,0,0,0,0,0,3000,0,1,1,1,1,29,0,0,9,9,0,0,5,1,0,118214.0,8114.0,110100.0,0,38,2017,0,3,1,1,0,0,0,750,0,1
0,0,3,1,0,2,1,1,0,0,0,0,1,0,3000,0,0,0,0,0,37,0,0,2,11,0,0,14,1,0,42070.0,16970.0,25100.0,0,37,2017,0,3,2,1,0,1,0,750,0,1
0,0,3,1,0,2,1,0,0,0,0,1,0,0,3000,0,0,0,0,1,150,1,0,13,1,0,0,10,0,0,49737.0,14837.0,34900.0,0,45,2015,0,3,2,1,1,1,0,750,0,0
0,0,3,1,0,0,1,0,0,1,0,1,0,0,2900,0,0,0,0,3,84,0,0,8,12,0,0,10,1,0,46263.0,9963.0,36300.0,0,61,2019,0,1,2,1,0,1,0,750,0,0
0,0,4,1,0,1,1,0,0,1,0,1,0,0,3000,0,0,0,0,0,22,0,0,11,6,0,0,30,0,0,5959.0,2759.0,3200.0,0,34,2013,0,6,1,3,0,1,1,750,0,0
0,0,3,1,2,0,1,1,0,0,0,0,0,0,3000,0,0,0,0,2,18,0,0,20,2,0,0,27,1,0,52788.0,17388.0,35400.0,0,20,2020,0,2,2,1,1,1,0,750,0,1
0,1,1,1,1,1,0,2,0,0,0,0,0,1,3000,0,0,0,0,2,52,0,0,16,11,0,0,28,0,0,37445.0,30545.0,6900.0,0,29,2020,1,3,3,2,1,1,0,750,0,1
0,1,1,1,1,1,0,1,0,1,0,0,0,0,3000,0,0,0,0,2,215,0,0,15,12,0,0,1,0,0,49379.0,19479.0,29900.0,0,67,2018,1,6,3,1,0,1,1,750,0,1
0,1,4,1,0,1,0,0,0,0,0,0,1,0,3000,0,0,0,0,2,87,0,0,16,7,0,0,29,0,0,56139.0,10739.0,45400.0,0,30,2011,1,0,3,1,0,1,1,750,0,1
0,0,1,1,0,0,1,0,0,1,0,1,0,0,3000,1,0,0,0,0,97,0,0,9,12,0,0,14,0,0,11457.0,4757.0,6700.0,0,47,2010,0,5,2,1,0,0,0,750,1,0
1,1,1,1,0,0,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,205,0,0,12,11,0,0,22,1,1,17991.0,15491.0,2500.0,0,53,2017,0,4,1,1,0,0,0,750,0,0
0,0,3,0,0,0,0,1,0,0,0,0,0,0,3000,0,1,1,1,0,138,0,0,14,2,0,0,21,1,0,55034.0,16634.0,38400.0,0,70,2018,0,3,1,1,0,0,0,950,0,1
0,1,1,1,0,0,0,1,0,0,0,0,0,0,2750,0,0,0,0,0,108,0,0,8,4,0,0,3,1,1,34729.0,26529.0,8200.0,0,43,2019,1,2,2,1,1,0,0,750,0,1
0,1,1,1,0,0,0,1,0,0,0,0,0,0,3000,0,0,0,0,2,58,0,0,8,11,0,0,25,1,0,57408.0,20208.0,37200.0,0,29,2015,1,0,4,2,1,1,0,750,0,1
0,1,2,1,1,1,0,2,0,1,0,0,0,0,3000,0,0,0,0,0,54,0,0,8,8,0,0,3,1,0,48184.0,30684.0,17500.0,0,35,2015,1,5,3,1,0,1,0,750,0,1
0,1,2,1,0,3,0,1,0,0,0,0,0,0,2750,0,0,0,0,0,70,0,0,12,4,1,0,15,1,0,31327.0,15527.0,15800.0,0,27,2017,0,0,2,1,1,1,0,750,0,0
0,0,3,0,0,2,1,0,0,0,0,0,0,0,3000,0,1,1,1,0,47,0,0,7,7,0,0,7,1,0,8300.0,1000.0,7300.0,0,58,2010,0,6,1,1,0,0,0,750,0,1
0,0,3,1,1,1,1,2,0,1,0,0,0,0,2800,0,0,0,0,0,92,0,0,15,1,0,1,31,0,0,31489.0,25789.0,5700.0,0,58,2013,0,3,2,1,0,0,1,750,0,1
0,0,1,0,0,0,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,82,0,0,7,7,0,0,26,1,0,20073.0,13973.0,6100.0,0,39,2018,0,4,1,1,0,0,0,750,0,1
0,0,1,1,0,0,1,1,0,0,0,0,1,0,2700,0,0,0,0,0,71,0,0,11,4,0,1,21,1,0,34389.0,14489.0,19900.0,0,31,2020,1,6,2,1,0,0,0,750,0,1
0,0,3,0,0,1,1,0,0,0,0,0,0,0,3000,0,1,1,1,0,156,0,1,16,5,0,0,18,0,0,10000.0,1000.0,9000.0,0,60,2012,0,5,1,1,0,0,0,750,0,1
0,0,1,1,1,2,1,2,0,0,0,0,1,0,3000,0,0,0,0,2,7,0,0,14,11,0,0,6,1,0,45217.0,23617.0,21600.0,0,36,2013,1,2,3,4,0,1,0,750,0,1
0,0,3,1,0,0,1,1,0,1,0,0,0,0,3000,0,0,0,0,1,143,0,0,5,2,0,0,19,1,0,22488.0,14388.0,8100.0,0,55,2008,1,1,3,1,0,1,0,750,0,1
1,1,4,0,0,0,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,121,0,0,14,7,0,0,12,1,0,96676.0,14576.0,82100.0,0,56,2020,0,4,1,1,0,0,0,750,0,1
0,0,3,1,0,0,1,0,0,1,0,1,0,0,3000,0,0,0,0,0,28,0,0,16,1,0,0,10,1,0,34684.0,9984.0,24700.0,0,29,2014,0,3,1,2,0,1,0,750,0,0
0,0,3,1,1,0,1,2,1,1,0,0,0,0,3000,0,0,0,0,2,98,0,0,0,6,0,0,14,1,0,48509.0,36709.0,11800.0,0,33,2018,0,4,2,1,0,0,0,750,1,0
0,0,1,1,1,0,1,1,0,1,0,0,0,0,2650,0,0,0,0,2,212,0,0,16,6,0,1,12,1,0,75684.0,9284.0,66400.0,0,48,2014,1,2,3,1,0,0,0,750,0,1
0,1,2,1,0,2,0,1,0,1,0,0,0,0,2600,0,0,0,0,0,179,0,0,14,10,0,0,5,0,0,52828.0,22128.0,30700.0,0,46,2020,0,5,2,1,0,1,1,750,0,1
0,0,1,1,3,3,1,2,0,0,0,0,0,0,3000,0,0,0,0,0,38,0,0,21,11,0,0,1,0,0,45637.0,32137.0,13500.0,1,45,2016,1,4,2,2,1,1,1,750,0,1
0,1,1,1,3,0,0,1,0,0,0,0,0,0,3000,0,0,0,0,0,5,0,0,0,11,0,0,20,1,0,31728.0,22428.0,9300.0,0,29,2019,1,2,3,4,1,1,0,750,0,1
0,0,2,0,0,0,1,0,0,0,0,0,0,0,2600,0,1,1,1,0,223,0,0,14,9,0,0,1,1,0,54700.0,1000.0,53700.0,0,51,2007,0,6,1,1,0,0,0,750,0,1
0,1,2,1,0,1,0,0,0,0,0,0,1,0,3000,0,0,0,0,1,26,0,0,14,10,0,0,16,1,0,27601.0,11401.0,16200.0,1,45,2017,1,2,2,1,0,1,0,750,0,1
0,1,1,0,0,1,0,1,0,0,1,0,0,0,3000,1,0,1,1,0,157,0,0,18,12,0,0,29,0,0,41265.0,19265.0,22000.0,0,65,2018,0,6,1,1,0,0,0,750,0,1
0,1,3,1,0,2,0,0,0,1,0,0,0,0,3000,0,0,0,0,0,19,0,0,11,5,0,0,20,1,0,12400.0,1000.0,11400.0,0,38,2007,0,0,2,5,0,1,0,750,0,1
0,1,3,0,0,0,0,1,0,0,1,0,0,0,3000,0,0,1,1,0,30,0,0,7,9,0,0,21,1,0,11177.0,9477.0,1700.0,0,31,2019,0,5,1,4,0,0,0,750,0,1
1,1,1,1,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,1,89,0,0,2,2,0,0,25,1,0,22781.0,16081.0,6700.0,0,44,2017,1,0,2,1,1,1,0,750,0,1
0,1,3,1,2,0,0,2,0,0,0,0,1,0,2950,0,0,0,0,3,95,0,0,7,8,0,1,31,1,0,27925.0,23425.0,4500.0,0,28,2011,1,5,4,1,0,0,0,750,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,2650,0,1,1,1,0,151,0,0,10,12,0,0,24,1,0,17935.0,11235.0,6700.0,0,38,2018,0,1,1,1,0,0,0,750,0,1
0,0,3,1,1,1,0,2,0,0,0,0,1,0,3000,0,0,0,0,1,144,0,0,5,8,0,0,5,0,0,36824.0,31124.0,5700.0,0,43,2016,1,0,3,1,0,1,1,750,0,1
0,0,3,1,0,0,1,0,0,0,0,1,0,0,3000,0,0,0,0,1,66,0,0,12,8,0,0,2,1,0,43486.0,12886.0,30600.0,0,27,2013,0,4,2,1,1,1,0,750,0,0
0,1,3,1,0,0,0,0,0,0,0,1,1,0,3000,0,0,0,0,3,125,0,0,15,4,0,0,30,1,0,8665.0,2065.0,6600.0,0,46,2009,0,1,2,1,0,1,0,750,0,0
1,1,2,1,0,2,0,0,0,0,0,1,1,0,3000,0,0,0,0,0,30,0,0,7,5,0,0,3,1,0,34579.0,7779.0,26800.0,2,39,2013,0,4,1,4,0,1,0,750,0,0
0,1,4,1,0,0,0,1,0,1,0,0,0,0,3000,0,0,0,0,1,74,0,0,9,2,0,0,7,1,0,53318.0,14018.0,39300.0,0,44,2018,0,3,2,1,0,1,0,750,0,1
0,0,4,1,4,1,1,2,0,0,0,0,1,0,3000,0,0,0,0,0,129,0,0,18,11,0,0,11,1,0,37115.0,26515.0,10600.0,0,64,2015,1,0,3,1,0,1,0,750,0,1
0,0,3,1,4,3,1,2,0,1,0,0,0,0,3000,0,0,0,0,3,89,1,0,8,1,0,0,18,0,0,37425.0,33125.0,4300.0,0,29,2017,1,4,3,1,0,1,0,750,0,1
0,0,4,1,0,2,1,1,0,1,0,0,0,0,3000,0,0,0,0,0,121,0,0,10,3,0,0,9,0,0,31184.0,15584.0,15600.0,0,48,2019,1,5,2,1,0,1,1,750,0,1
0,1,3,1,0,1,0,0,0,0,0,1,1,0,3000,0,0,0,0,2,195,0,0,6,9,0,0,12,0,0,36371.0,7671.0,28700.0,0,62,2012,0,3,2,1,0,1,1,750,0,0
0,1,1,1,1,1,0,2,1,0,0,0,1,0,3000,0,0,0,0,0,15,0,0,10,5,0,0,4,1,0,40874.0,33174.0,7700.0,0,19,2020,0,5,2,1,0,1,0,750,0,0
1,1,1,0,0,1,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,151,0,0,20,4,0,0,12,0,0,34681.0,6781.0,27900.0,0,44,2005,0,4,1,1,0,0,1,750,0,1
0,0,1,1,1,3,1,2,0,1,0,0,0,0,2850,0,0,0,0,1,250,0,0,8,9,0,0,10,0,0,29722.0,25722.0,4000.0,0,67,2014,1,1,3,1,0,1,1,750,0,1
0,1,4,1,2,1,0,1,0,0,0,0,0,0,2700,1,0,0,0,0,140,0,0,10,10,0,0,11,0,0,14208.0,8008.0,6200.0,0,54,2017,1,4,2,1,1,1,0,750,0,1
0,0,3,1,1,3,1,2,0,1,0,0,0,0,3000,0,0,0,0,0,203,0,0,11,7,0,0,25,0,0,36400.0,28700.0,7700.0,0,58,2015,1,3,2,1,0,1,1,750,0,1
0,0,3,1,0,2,0,1,0,0,0,0,1,0,2800,0,0,0,0,1,5,1,0,9,6,0,0,26,0,0,63168.0,14768.0,48400.0,0,43,2014,1,2,2,2,0,1,0,750,0,1
0,0,1,1,0,0,0,0,0,0,0,1,1,0,2800,0,0,0,0,0,34,0,0,14,9,0,0,14,1,0,32539.0,8239.0,24300.0,0,49,2018,0,5,2,1,0,1,0,750,0,0
0,0,3,1,2,2,0,1,0,1,0,0,0,0,2800,0,0,0,0,0,207,0,0,22,10,0,0,24,1,0,19425.0,9325.0,10100.0,0,60,2014,0,3,2,1,0,1,0,750,0,1
0,0,3,1,1,2,1,1,0,0,0,0,0,0,2700,0,0,0,0,0,70,0,0,11,5,0,0,4,1,0,10858.0,7658.0,3200.0,0,50,2013,1,5,3,1,1,1,0,750,0,1
0,0,3,1,2,1,1,2,0,1,0,0,0,0,3000,0,0,0,0,4,105,0,0,14,7,0,0,4,1,0,34754.0,29154.0,5600.0,0,44,2014,1,3,4,1,0,1,0,750,0,1
0,1,3,0,0,1,0,0,0,0,0,0,0,1,2900,0,1,1,1,0,84,0,0,17,8,0,0,27,0,0,24410.0,9110.0,15300.0,0,59,2017,0,1,1,1,0,0,0,750,0,1
0,0,3,1,0,3,1,0,0,0,0,1,0,1,3000,0,0,0,0,1,109,0,0,8,5,0,0,11,0,0,67544.0,11044.0,56500.0,0,64,2014,0,5,2,1,1,1,0,750,0,0
0,1,3,1,1,0,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,168,0,0,16,6,0,0,30,1,0,77935.0,13135.0,64800.0,0,38,2019,1,6,2,1,0,1,0,750,0,1
0,1,1,1,1,2,0,1,0,1,0,0,0,1,3000,0,0,0,0,1,32,0,0,10,1,0,0,12,0,0,21971.0,7571.0,14400.0,0,42,2012,1,5,3,1,0,1,0,750,0,1
0,0,1,1,4,1,1,2,0,0,0,0,0,0,3000,0,0,0,0,1,28,0,0,2,5,0,0,24,1,0,50387.0,34787.0,15600.0,0,31,2015,1,4,3,3,1,1,0,750,0,1
0,0,3,0,0,1,1,0,0,0,0,0,0,0,2850,0,1,1,1,0,126,0,0,6,3,0,0,6,1,0,19183.0,16283.0,2900.0,0,51,2018,0,2,1,1,0,0,0,750,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,3000,1,1,1,1,0,101,0,0,11,3,0,0,18,0,0,23523.0,5523.0,18000.0,1,36,2017,0,0,1,1,0,0,0,750,0,1
0,0,4,1,0,2,1,0,0,1,0,1,0,0,3000,0,0,0,0,0,165,0,0,13,8,0,1,7,1,0,16503.0,11003.0,5500.0,0,61,2015,0,2,1,1,0,0,0,750,0,0
0,1,3,1,0,0,0,1,0,0,0,0,1,0,3000,0,0,0,0,1,193,0,0,13,7,0,0,10,1,0,63342.0,25242.0,38100.0,0,66,2019,1,2,2,1,0,0,0,750,1,1
0,1,3,1,1,3,0,2,0,0,0,0,0,0,3000,0,0,0,0,2,76,0,0,17,12,0,0,4,1,0,74937.0,21637.0,53300.0,0,49,2013,1,2,3,1,1,1,0,750,0,1
0,1,4,1,1,1,0,2,0,0,0,0,1,0,3000,0,0,0,0,1,25,0,0,15,9,0,0,1,0,0,76799.0,40199.0,36600.0,0,66,2018,1,6,3,2,0,1,1,750,0,1
0,0,3,1,1,2,1,2,1,0,0,0,1,0,3000,1,0,0,0,0,86,0,0,16,10,0,0,24,0,0,40664.0,35464.0,5200.0,0,33,2019,0,3,2,1,0,1,0,750,0,0
0,1,4,1,0,0,0,0,0,0,0,1,0,0,3000,0,0,0,0,0,97,0,0,16,12,0,0,12,1,0,24008.0,13608.0,10400.0,0,63,2014,0,3,1,1,1,1,0,750,0,0
0,1,3,0,0,3,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,74,0,0,20,6,0,0,6,0,0,18502.0,14102.0,4400.0,0,25,2015,0,3,1,1,0,0,1,750,0,1
1,1,2,1,1,1,0,1,0,0,0,0,0,0,2750,1,0,0,0,0,20,0,0,21,7,0,0,14,0,0,44114.0,20814.0,23300.0,0,30,2015,1,6,2,3,1,1,0,750,0,1
0,0,3,1,0,1,1,2,0,1,0,0,0,0,3000,0,0,0,0,0,148,0,0,20,10,1,1,21,1,0,164903.0,46003.0,118900.0,0,61,2020,0,0,2,1,0,0,0,750,0,0
0,0,3,1,0,2,1,0,0,1,0,1,0,0,3000,0,0,0,0,0,246,0,0,11,11,0,0,27,1,1,10967.0,6067.0,4900.0,0,56,2018,0,2,2,1,0,0,0,750,0,0
1,1,2,1,0,1,0,0,0,1,0,1,0,0,2550,0,0,0,0,3,4,0,0,5,8,0,0,7,1,0,17194.0,1494.0,15700.0,0,33,2015,0,2,2,3,0,1,0,750,0,0
0,0,4,1,2,0,1,2,0,1,0,0,0,0,3000,1,0,0,0,4,88,0,0,17,6,0,0,4,0,0,58261.0,30761.0,27500.0,0,67,2015,1,1,4,1,0,1,0,750,0,1
0,0,4,1,2,1,0,2,0,0,0,0,1,0,2750,0,0,0,0,4,101,0,1,10,11,0,0,19,0,0,32451.0,30551.0,1900.0,0,44,2014,1,1,5,1,0,1,0,750,0,1
0,0,1,1,0,1,1,0,0,0,0,1,1,0,2800,0,0,0,0,1,183,0,0,14,6,0,0,19,0,0,117137.0,17537.0,99600.0,0,54,2014,0,2,2,1,0,1,1,750,0,0
0,0,3,1,0,0,1,2,0,1,0,0,0,0,3000,0,0,0,0,1,50,0,0,7,11,0,0,4,1,0,48476.0,30876.0,17600.0,0,40,2016,0,0,2,1,0,1,0,750,0,1
0,0,3,0,0,3,0,1,0,0,1,0,0,1,2950,0,0,1,1,1,98,0,0,16,6,0,0,25,0,0,27196.0,17796.0,9400.0,0,59,2019,0,1,1,1,0,0,0,750,0,1
0,0,4,0,1,1,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,234,0,0,9,10,0,0,25,1,0,66316.0,5216.0,61100.0,0,64,2014,0,4,1,1,0,0,0,750,0,1
0,1,3,0,0,0,0,1,0,0,1,0,0,0,3000,0,0,1,1,0,66,0,0,6,4,0,0,19,1,0,40424.0,24524.0,15900.0,0,33,2020,0,4,1,1,0,0,0,750,0,1
0,0,3,1,0,1,1,1,0,0,0,0,1,0,3000,0,0,0,0,0,133,0,0,9,1,0,0,4,1,0,70701.0,19801.0,50900.0,0,37,2019,0,4,2,1,0,1,0,750,0,1
0,0,1,1,0,1,1,0,0,1,0,1,0,0,3000,1,0,0,0,0,93,0,0,10,10,0,1,20,0,0,5012.0,3712.0,1300.0,0,28,2017,0,6,1,1,0,0,0,750,0,0
0,1,3,0,0,1,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,44,1,0,22,3,0,0,29,0,0,69885.0,19485.0,50400.0,0,44,2020,0,4,1,3,0,0,0,750,0,1
0,0,3,0,0,3,1,0,0,0,0,0,0,0,2750,0,1,1,1,0,78,0,0,12,1,0,0,1,1,0,22441.0,6541.0,15900.0,0,39,2013,0,1,1,1,0,0,0,750,0,1
0,1,3,1,0,1,0,0,0,1,0,1,0,0,3000,0,0,0,0,1,152,0,0,19,10,0,0,31,0,0,46193.0,16693.0,29500.0,0,51,2016,0,3,2,1,0,1,1,750,0,0
0,1,2,1,1,1,0,1,0,1,0,0,0,0,3000,0,0,0,0,1,174,1,0,4,5,0,1,17,0,0,23599.0,15799.0,7800.0,0,54,2013,1,4,2,1,0,0,0,750,0,1
0,0,4,1,1,1,1,2,0,0,0,0,1,0,3000,0,0,0,0,2,64,0,0,9,6,0,0,17,1,0,38152.0,31452.0,6700.0,0,42,2016,1,0,3,1,0,1,0,750,0,1
0,1,4,1,1,3,0,2,0,0,0,0,1,1,3000,0,0,0,0,0,79,0,0,13,10,0,0,8,0,0,40230.0,23930.0,16300.0,0,49,2013,0,1,2,1,0,1,0,750,0,1
0,0,3,1,0,2,1,0,0,1,0,0,0,0,3000,0,0,0,0,1,229,0,0,9,1,0,1,1,0,0,32649.0,11949.0,20700.0,0,48,2010,1,1,3,1,0,0,1,750,0,1
0,0,4,1,0,0,1,0,0,1,0,1,0,0,2950,1,0,0,0,1,174,0,0,17,3,0,0,1,0,0,37231.0,11531.0,25700.0,0,63,2015,0,4,2,1,0,1,0,750,0,0
0,1,4,1,0,2,0,0,0,0,0,1,0,0,2550,0,0,0,0,2,122,1,0,18,3,0,0,18,0,0,18962.0,9762.0,9200.0,0,56,2013,0,0,2,1,1,1,0,750,0,0
0,1,3,1,0,2,0,1,0,0,0,0,1,0,3000,0,0,0,0,0,45,0,0,7,9,0,0,19,0,0,33756.0,22656.0,11100.0,0,22,2016,0,3,2,2,0,1,1,750,0,1
0,1,3,1,1,2,0,2,0,0,0,0,1,0,3000,0,0,0,0,1,6,1,0,20,6,0,0,15,0,0,71667.0,32267.0,39400.0,0,23,2018,1,5,3,4,0,1,0,750,0,1
0,0,3,1,0,0,1,1,0,0,0,0,1,0,3000,0,0,0,0,1,90,0,0,9,5,0,1,15,1,0,20631.0,14031.0,6600.0,0,68,2016,1,2,3,1,0,0,0,750,0,1
0,1,1,1,2,1,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,31,0,0,5,12,0,0,16,1,0,27513.0,15713.0,11800.0,0,43,2020,1,0,2,2,0,1,0,750,0,1
0,1,3,1,2,1,0,2,0,0,0,0,0,0,3000,0,0,0,0,0,154,1,0,4,12,1,0,12,0,0,31848.0,19548.0,12300.0,0,60,2010,0,3,2,1,1,1,0,750,0,0
0,1,4,1,0,2,0,1,0,0,0,0,0,0,3000,0,0,0,0,1,124,0,0,13,5,0,1,5,1,0,34562.0,19362.0,15200.0,0,45,2019,1,6,2,1,1,0,0,750,0,1
1,1,1,1,1,0,0,1,0,0,0,0,0,0,2750,0,0,0,0,0,1,0,0,18,6,0,0,15,1,0,29162.0,17862.0,11300.0,0,19,2019,1,5,2,3,1,1,0,750,0,1
0,1,3,1,0,3,0,2,0,1,0,0,0,0,3000,0,0,0,0,2,141,0,0,12,11,0,0,7,1,0,49069.0,39369.0,9700.0,0,53,2019,1,3,3,1,0,1,0,750,0,1
0,0,3,1,0,0,1,2,0,0,0,0,0,0,3000,1,0,0,0,1,77,0,0,9,1,0,0,1,0,0,40223.0,31023.0,9200.0,0,47,2015,1,1,4,1,1,1,0,750,0,1
0,1,4,1,0,2,0,1,0,0,0,0,1,0,2900,0,0,0,0,1,34,0,0,9,9,0,0,25,0,0,72088.0,23188.0,48900.0,0,27,2018,1,2,3,1,0,1,1,750,0,1
0,0,3,1,0,2,1,0,0,1,0,0,0,0,2650,0,0,0,0,0,20,0,0,14,7,0,0,30,1,0,34094.0,16394.0,17700.0,0,38,2018,0,1,1,4,0,1,0,750,0,1
0,0,2,0,0,0,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,140,0,0,7,6,0,0,1,1,0,15992.0,10292.0,5700.0,1,41,2012,0,5,1,1,0,0,0,750,0,1
0,0,3,0,0,0,1,0,0,0,0,1,0,0,3000,0,1,1,1,0,131,0,0,19,2,0,0,14,1,0,56326.0,7826.0,48500.0,0,36,2016,0,3,1,1,0,0,0,750,0,0
0,0,1,1,2,0,1,2,0,0,0,0,1,0,3000,0,0,0,0,2,6,0,0,18,8,0,0,18,1,0,35764.0,18564.0,17200.0,0,26,2013,1,6,4,3,0,1,0,750,0,1
0,1,3,1,3,1,0,1,0,1,0,0,0,0,3000,0,0,0,0,1,29,1,0,22,1,0,0,12,0,0,22332.0,19532.0,2800.0,0,40,2019,1,5,3,3,0,1,0,750,0,1
0,0,4,1,0,1,1,0,0,0,0,1,1,0,3000,0,0,0,0,0,60,0,0,15,5,0,0,26,0,0,25281.0,14181.0,11100.0,0,50,2018,0,6,2,1,0,1,1,750,0,0
0,0,1,1,0,0,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,136,0,0,8,11,0,1,7,1,0,28439.0,8939.0,19500.0,0,31,2013,0,3,2,1,0,0,0,750,0,0
1,0,4,0,0,3,1,0,0,0,0,0,0,0,2850,0,1,1,1,0,49,0,0,11,7,0,0,19,1,0,25661.0,15661.0,10000.0,0,42,2012,0,4,1,2,0,0,0,750,0,1
0,0,4,0,1,1,1,1,0,0,1,0,0,0,2900,0,0,1,1,0,49,0,0,15,11,0,0,4,1,0,53351.0,21951.0,31400.0,0,39,2020,0,0,1,2,0,0,0,750,0,1
0,1,3,1,0,2,0,0,0,0,0,1,1,0,2900,0,0,0,0,0,109,0,0,6,5,0,0,12,1,0,70255.0,7355.0,62900.0,0,41,2016,0,6,2,1,0,1,0,750,0,0
0,0,1,1,0,0,1,0,0,1,0,1,0,0,2700,0,0,0,0,1,57,0,0,17,8,0,0,1,1,0,80079.0,9779.0,70300.0,0,56,2006,0,3,2,2,0,1,0,750,0,0
0,0,1,1,0,3,1,0,0,1,0,1,0,0,2800,0,0,0,0,1,79,0,0,5,5,0,0,27,1,0,19989.0,18889.0,1100.0,0,29,2017,0,0,2,1,0,1,0,750,0,0
0,1,3,1,3,2,0,2,0,1,0,0,0,0,2800,0,0,0,0,3,114,0,0,2,11,0,0,26,0,0,79653.0,44953.0,34700.0,0,48,2017,1,1,3,1,0,0,1,750,1,1
1,1,3,1,0,1,0,1,0,0,0,0,0,0,3000,1,0,0,0,1,74,0,0,5,7,0,0,25,0,0,28771.0,15871.0,12900.0,0,51,2016,1,3,2,1,1,1,0,750,0,1
0,1,4,1,0,1,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,28,0,0,10,4,0,0,6,1,0,48964.0,14164.0,34800.0,0,32,2011,0,5,1,1,0,1,0,750,0,0
0,1,3,1,2,2,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,10,0,0,19,12,0,0,11,1,0,56990.0,19190.0,37800.0,0,28,2020,0,2,2,2,0,1,0,750,0,1
0,1,3,1,1,2,0,2,0,0,0,0,1,0,3000,0,0,0,0,2,169,0,0,8,8,0,0,30,1,0,37727.0,29227.0,8500.0,0,50,2018,1,4,3,1,0,1,0,750,0,1
0,0,3,0,0,1,1,0,0,0,0,0,0,0,3000,1,1,1,1,0,52,0,0,19,4,0,0,24,0,0,26622.0,13022.0,13600.0,0,26,2015,0,2,1,1,0,0,0,750,0,1
0,1,4,0,0,0,0,0,0,0,0,1,0,0,3000,0,1,1,1,0,93,0,0,13,9,0,0,27,1,0,19380.0,9780.0,9600.0,0,59,2020,0,4,1,1,0,0,0,750,0,0
0,1,3,1,0,1,0,0,0,0,0,1,0,0,2900,0,0,0,0,0,124,0,0,4,6,0,0,1,0,0,25183.0,15483.0,9700.0,0,52,2010,0,5,1,1,1,1,1,750,0,0
0,0,3,1,0,0,1,0,0,1,0,1,0,0,3000,0,0,0,0,2,23,0,0,15,1,0,0,31,1,0,22070.0,11170.0,10900.0,0,28,2019,0,3,2,3,0,1,0,750,0,0
0,0,4,1,0,1,0,1,0,0,0,0,1,0,2800,0,0,0,0,0,158,0,0,20,8,0,0,7,1,0,39517.0,12317.0,27200.0,0,48,2020,0,2,1,1,0,1,0,750,0,1
0,1,4,1,0,2,0,0,0,0,0,1,1,0,3000,0,0,0,0,0,116,0,0,5,2,0,0,24,1,0,21906.0,10906.0,11000.0,1,68,2017,0,6,2,1,0,1,0,750,0,0
